5.51045459160572e-02,-9.83259595227317e-03,1.26074016869257e-01,-1.57432566550916e-01,3.96340543962822e-02,-2.47374065033623e-01,5.99078902041207e-02,8.02627309548761e-02,1.44992563566293e-01,1.10586034194366e-01,-1.19606766162431e-01,-2.35294408253764e-01,1.69945524799050e-01,-2.13740977859257e-01,1.19790079878640e-01,-1.87469414149253e-01,5.97081784700716e-03,7.12727826150043e-02,-6.73811476104629e-02,9.94117212400776e-02,1.88476920883548e-01,3.66262610076485e-04,6.66604893809516e-02,-1.08837798349193e-02,-1.04685209100925e-01,3.64423615410630e-02,7.25274578265526e-02,-1.30078453561659e-01,2.68159334260762e-02,9.01478301099889e-02,-1.47439882399319e-01,-2.43483419177430e-01,-8.80693684710711e-02,2.84114888490033e-01,-9.65430759078801e-02,-2.51576313775484e-01,1.53568907069354e-01,-1.20328026690345e-01,9.20333722374424e-02,-1.15034596129216e-01,4.11782794419619e-02,1.67522043109489e-01,-9.09979093721242e-02,3.98332845770962e-03,1.14476425486452e-01,1.12454615951617e-01,1.65895898009904e-01,2.00400005788478e-01,-9.65429579784394e-02,2.40868002025142e-01,-1.87399949222413e-01,-1.01151773567567e-01,-1.42444887759828e-01,8.09336601111078e-02,5.57606186821154e-03,-6.06927147219581e-02,1.12645653824040e-01,-2.78800246635539e-01,3.95074208815656e-02,3.05779115082796e-01,8.40408410371463e-02,1.13016258367364e-01,-1.17142333775723e-02,-1.47781858842319e-01,-1.55988536358076e-01,1.03911158835905e-01,-3.53568047106746e-02,6.27409522865219e-02,-3.27909054051710e-01,-2.13201485929287e-01,2.65495341303311e-02,6.25917373370835e-02,1.31526983171072e-04,7.81481853870289e-02,1.63666558103326e-01,5.55279916891140e-02,-1.48707463336220e-01,-3.51444543015460e-02,-1.70420116632939e-01,-5.45870621029296e-02,2.16768229350766e-01,-2.14352314668189e-01,2.43048877985803e-01,9.67174165489178e-02,-6.47253929140011e-02,4.00374080391780e-02,2.41062464673293e-01,5.86167270355843e-02,-1.32604538688682e-01,-1.81190774145832e-01,-1.83647807843169e-01,-2.76348184243505e-02,-3.84731136475277e-03,-1.38940123433314e-01,1.32163527297978e-01,-1.72675549840441e-01,-1.32790769407844e-01,9.59027557722443e-02,-1.62679579077421e-01,-1.08208061226709e-02
2.10589582765587e-02,1.21542918563526e-01,-5.84718457037225e-02,6.82547809723584e-02,-5.22318082205953e-02,1.62110212470746e-01,3.09211944360438e-01,-2.08556436212986e-01,5.57821339958695e-02,-1.43990814666482e-01,-9.77722931232852e-03,1.90817182389425e-01,6.28856629391466e-02,4.65457418728597e-02,-6.48834533019200e-02,-7.28310273303886e-02,1.67834287942314e-04,-3.00753644846845e-03,-2.26139347543481e-02,-6.25986922165627e-02,1.01428102062999e-03,7.18639592258364e-02,-2.87739118128335e-02,-1.72796511612228e-03,1.04059214974726e-01,5.38205718688300e-03,-9.11815441456826e-03,-5.44860257324176e-02,-9.86523610960161e-04,-2.72945061545528e-02,-1.68652575647599e-01,-1.71324408708681e-01,9.22268778954390e-02,-3.69228828523332e-02,6.30812471256148e-02,2.62377563247076e-02,7.45397464138828e-03,-2.09914886870927e-02,-1.31487062180884e-01,9.50060390079723e-02,-1.82783166649835e-02,-2.66687750565057e-02,1.80541473278871e-01,-1.03378370865027e-01,9.47295899955553e-02,7.45241418006428e-02,-7.37614083631223e-02,6.50985020702229e-02,-3.50200744592037e-02,-3.95349473578599e-02,3.65727684225063e-02,-7.86129368409725e-02,1.08040219270621e-01,-5.27056637073606e-02,-1.01533322516454e-02,-1.11270915551723e-01,-2.45183324125380e-01,1.22187145868809e-01,-1.41238418821348e-01,1.18928600162585e-01,1.00548907861963e-01,7.38867847071422e-02,6.60625785127826e-02,-1.04417127411935e-01,-6.35095755824870e-03,-4.14125525773295e-02,7.83833604045254e-02,6.60035459553653e-02,1.00128662104065e-01,-4.26125505115710e-02,-8.20837935749647e-03,1.21581666510510e-01,-7.64597067160306e-02,1.95898830863696e-02,-3.50725076951626e-02,7.92325690399201e-02,-1.13797277847611e-01,-1.99914016005192e-01,5.74864059800589e-02,1.30073350307559e-01,-2.04391409527462e-01,8.66940888247407e-02,1.14729552630757e-01,4.80334429600540e-02,-6.73110359625406e-02,-4.49788917450120e-02,-7.64517821206219e-02,2.20540379142221e-02,-3.12017286059884e-02,-3.61908461167013e-02,4.45614303622002e-03,9.12443537842242e-02,-2.80018400942387e-01,1.21349975286349e-01,-1.20656805520918e-02,-5.71511240220572e-02,1.10946073290482e-01,-1.23996397063091e-01,-7.04827509148382e-02,-2.92780068097607e-02
1.96574691957500e-01,-1.79858120633437e-01,-8.31555687107064e-02,-2.53674744700547e-02,-2.25767194609833e-01,1.77427193205805e-02,5.23300860401982e-02,1.27349588542341e-01,4.10674638727193e-02,-5.49870759784367e-02,-6.36052364461665e-02,-3.43586090610614e-02,7.61099705119876e-03,-1.46300097368241e-01,1.98261572566049e-02,7.38523851625199e-02,-6.94512397319316e-02,-5.99733451760333e-02,-2.28804815021787e-02,-1.31979609657963e-01,6.52205747983034e-02,-1.28350062632819e-01,-3.55096323241924e-02,-1.61592096934662e-01,1.13587681787766e-01,-1.06420158606790e-01,-5.37450415961080e-02,1.71098525268850e-01,-9.44862192868866e-03,6.33855743651953e-02,1.01639028024934e-01,2.20915980607179e-04,7.04259633445061e-02,4.39019518730164e-02,9.71548208170820e-03,-5.34469446204788e-02,6.78924530502539e-02,3.29776184478714e-02,2.78471616746621e-02,-7.85586715509025e-02,7.93940794077111e-02,-2.36674843927107e-01,-6.01605464020412e-02,6.57592025393854e-02,-2.04214222300005e-02,3.95802513136197e-02,-1.80652308225040e-01,9.21103983190237e-02,-4.79796256489870e-02,2.60116229306228e-02,-8.29384435015437e-02,-4.77178953004612e-02,1.22882498474779e-01,2.41310597405796e-02,1.31636110785180e-01,-3.24975652334632e-02,-5.12627402824474e-02,-4.17353544308142e-02,-1.71795515486241e-01,1.15422650383305e-01,1.40669057776044e-01,-4.97620182225058e-03,-6.79727746439316e-03,6.21430432525680e-02,-1.64075462659846e-02,-5.15575257265075e-02,1.64910430505099e-01,7.42902966654794e-02,1.05919434001621e-01,-4.57811145546024e-02,3.19482752013688e-02,1.76959191894435e-01,-3.02656054613318e-02,7.39916328254695e-02,6.37695026223468e-02,-5.60983965657228e-03,-1.26408215301146e-01,-1.10075524666773e-01,-4.58562586265053e-02,-1.20790966383600e-01,-1.61621892308450e-01,2.76928192472144e-02,-5.98870566355273e-02,-6.19605151663851e-02,-1.06539598132438e-01,9.99281420244623e-02,9.65396193835846e-02,-3.72884710989525e-02,-2.38107398779993e-01,-1.06387228468596e-04,-7.66061287346624e-02,-1.53436388081478e-01,-3.86546554769362e-02,-4.20897174986563e-02,-1.05784586139827e-01,2.90612854482842e-02,8.71315960004036e-02,2.90697747474578e-02,-5.30520867054031e-02,2.96375942208432e-02
-1.84055388472749e-01,8.32290423097149e-02,-4.80504927858150e-02,-1.55659477890016e-01,2.62198477108089e-01,-8.93321497121061e-02,1.03303972586976e-02,-2.48502417871139e-01,-1.33163313252231e-01,-7.18751568133298e-02,1.22514309119671e-01,1.09553210509241e-01,2.34118768730076e-02,2.60583776057836e-02,1.20677712272329e-01,2.08065251160942e-01,-9.61683879548004e-02,-1.04005360097949e-01,-1.49952834793532e-02,-3.56296758269336e-03,-1.80567963657720e-01,-4.23426948927557e-02,-1.32024768242618e-01,1.50391172837670e-01,-5.06371485889677e-02,2.50534130220260e-02,1.23178877494448e-02,-2.15549150559406e-01,-2.27675210904798e-01,5.75974911318699e-02,1.25802782424234e-01,1.14816846090502e-01,8.64220482827086e-02,1.22451761437864e-01,-3.30389325406241e-02,1.27891321194915e-01,9.95243007273930e-02,8.23402623035000e-02,8.40038071531798e-02,-3.65617714846424e-02,6.24212604759308e-02,-5.19061564872850e-02,2.17000043869489e-01,6.04888952621317e-03,1.05602713815357e-01,-1.23627190517642e-01,-1.10100556917493e-01,5.05293039913442e-03,2.49348916394856e-01,7.80769438656109e-02,1.79564230389841e-01,9.26652890972140e-02,1.73675901591622e-01,-1.93631609488862e-02,1.47862760218373e-01,5.37845668804077e-03,-3.31666627969894e-02,-1.02562993366199e-01,-1.34712153220968e-01,-2.04270421034800e-02,1.10080709933320e-02,2.10325900484525e-01,1.34581580480911e-01,1.50872513840025e-02,1.44129152814046e-01,-1.46327420263100e-01,6.20845822605307e-02,-6.77533719124652e-02,2.78546640704384e-01,8.66414213772545e-02,-2.46176269381502e-01,-1.55451113099457e-01,8.90684797911464e-02,-1.45991848143613e-01,2.21636083676744e-02,-1.40521710339414e-01,7.06926800423897e-02,-8.39122986272115e-02,1.02636108256572e-01,9.93838137594255e-02,-1.07887052027347e-01,1.89423943802826e-01,-1.27786174344868e-01,5.45222307109901e-02,1.60176705473995e-01,1.58126911358577e-01,-2.41979771185269e-01,1.50474675868396e-02,2.13584215044835e-01,3.43065930734562e-02,2.57356798778811e-02,6.04721606099954e-02,-7.93472554163720e-02,-3.82887001634470e-02,-1.28227821524644e-01,4.31275821616999e-02,8.66519271792827e-02,-9.01994958381851e-02,-9.23899488002459e-02,-4.34925108266417e-02
3.74489244999048e-03,2.38216477567582e-01,-8.54349331815806e-02,5.34585070462043e-02,9.64133122278959e-02,2.18737723627751e-01,9.40210410410480e-02,-1.34663584699834e-02,-7.80526657475735e-02,-8.86994495552998e-02,1.37821305218430e-01,-1.05974223536366e-01,7.17553390607403e-02,-1.13334427743327e-01,2.19292089760838e-01,1.83207681364329e-01,5.81280270766135e-02,-1.14729297359905e-01,1.02263802353262e-02,2.86198537187049e-02,3.41338498112020e-02,-3.66764114786650e-01,-9.94674335945379e-02,-1.31034878917863e-01,1.49335909759821e-01,-5.41092049945646e-02,-3.13992726380751e-03,4.30825537334192e-02,4.94091391128363e-02,1.11891177383821e-03,-1.24479676354098e-01,5.04622955687214e-02,-6.29620627456896e-03,-1.66250106902228e-01,4.16632974034781e-02,1.89920094455160e-01,-1.20978938438922e-01,-1.58240939346155e-01,-5.63817260020397e-02,-1.71081969932230e-01,6.26546456017906e-03,-2.53804001892931e-01,-1.57467316514085e-02,1.14385234726952e-02,1.84162467925016e-01,-5.96846171634720e-02,7.13136723535861e-02,-2.71774959215430e-02,-5.56114807164073e-02,1.00703121352063e-01,1.84186451912472e-02,9.39549762512746e-02,-1.67371216703259e-01,5.58762475631453e-02,-1.75345272710502e-01,1.72349501751320e-01,-7.45626677205771e-02,1.02009324978247e-01,-5.35824249244735e-02,-1.75916879437926e-02,5.81548328941019e-02,-9.34231792411621e-03,2.50359745416921e-02,2.11228034853734e-01,1.18715086318888e-01,1.16097825566831e-01,2.29092422713789e-01,-1.13253269834358e-01,-1.99740718403009e-01,5.25437472428747e-02,-9.42795533693858e-02,-2.03455269176854e-01,-7.33456045356401e-02,1.56454023767567e-01,-1.45778940137764e-01,6.94116730590352e-03,-1.38357256864709e-02,4.40732723887339e-02,3.58955530569406e-01,2.73121567733219e-01,2.77790173872898e-02,-1.47747359542080e-01,-8.93323053372974e-02,1.97475516059764e-01,1.29030457639382e-01,6.21531753070450e-02,-2.28242224800989e-01,6.14052022869069e-02,2.01419910196048e-01,-5.83914836629815e-02,2.97173022300356e-05,1.42914873015003e-01,3.46443337567741e-02,1.22520448844345e-02,1.45071746399562e-01,1.25487758640224e-01,1.65203945064147e-01,-8.65621791745144e-02,-1.48029845350790e-01,-2.61544818612034e-02
-1.85746801038096e-03,6.65650649064399e-02,3.26184785439049e-01,1.78140715817287e-01,-1.45861238749099e-01,-5.25814832462598e-02,1.07759182584141e-02,-1.36792218181804e-01,-2.84683812123714e-02,1.51094523903491e-01,1.22378156287008e-01,-6.17408166372121e-02,1.77737153844382e-02,1.67339764801776e-01,-1.17568001183479e-01,-2.34861977683627e-01,-1.14695560607487e-01,9.67240503373797e-02,1.64614141206865e-01,2.46047553581728e-01,7.94242354441933e-02,2.37151369270046e-01,8.13306345205682e-02,4.26763214145075e-02,-1.13143381621111e-01,1.24418452003355e-01,1.37254037860568e-01,3.01699282767465e-01,9.55424395972433e-02,4.07529103036121e-02,1.83112471529262e-02,-1.20804578937122e-01,-3.01416495382435e-01,-6.87814484037548e-02,1.23642523690970e-01,-1.93162204663436e-02,-4.09677067219060e-02,1.07169710012519e-01,-1.50000739219330e-01,-1.78692721161057e-01,-1.37607395166628e-01,1.91772280041885e-01,8.44106616326436e-02,1.16401254547873e-02,1.98903475039674e-01,3.09095312276967e-02,-9.87570441185910e-03,5.13528170911539e-02,-2.63929412821260e-01,-2.17189740510236e-01,3.53162750594757e-01,4.80968638749329e-02,-1.74493740666663e-01,-9.68803592485221e-02,2.16377373792756e-01,-2.23001551824019e-01,2.60642064062032e-01,-2.56402530037609e-02,8.47109822302585e-02,-7.48931921546603e-03,1.34020268133187e-01,-1.13586904183012e-01,-2.52085594457974e-01,-7.13730330722865e-02,2.57199149078295e-01,-3.15364655033097e-01,2.18840916182413e-01,-2.18159732618230e-02,2.10633187228611e-02,-8.95719667001991e-02,-9.43233015303347e-02,1.34372483347211e-01,3.34096687253894e-02,1.26961459935768e-02,1.94077820891014e-01,-1.30235638361376e-01,-4.29158420851257e-02,-9.74841271616258e-03,-2.12247768427285e-01,-2.84322280856303e-02,-1.41674415618760e-01,-4.41519707097612e-02,1.59890719342015e-01,-3.47842514116041e-02,2.79468581197095e-02,-3.11540866817946e-02,3.37428195829547e-01,-1.72791556370020e-01,-5.98752328933566e-02,-2.17961791651414e-01,-2.32058412391155e-02,1.26250669623420e-01,1.00056687663689e-01,-9.01203943808719e-02,-9.52746859278095e-02,1.60314818291762e-01,-2.08635441382793e-01,1.33414008468179e-01,-1.45894907178053e-01,-1.99095133836862e-02
1.38779896691823e-01,-1.58840731147062e-01,3.96519242760820e-01,-3.05319943735366e-02,-1.54163966761574e-01,-1.03053919438188e-01,5.22307724884654e-02,-7.71684491890804e-02,-6.98029137106296e-02,-1.14112690876837e-01,1.34851718674187e-01,-6.91657907360230e-02,9.48615735221847e-02,1.10985462032415e-02,-1.16461710028628e-01,-1.44369520812726e-01,-8.79065709536022e-02,-1.63793015419746e-01,3.38367455079932e-01,6.30400338478851e-02,2.59358031140330e-01,6.99280864521181e-02,2.24235743105615e-01,5.64955058703005e-02,8.81459755307320e-02,2.70828318958111e-01,-8.52632177670322e-02,1.27302922990549e-01,4.85581471791750e-02,-3.16453543106819e-02,3.34044394157721e-01,5.18904564198711e-02,-1.67624519686014e-02,-1.88451947445731e-02,-7.42068848133746e-02,-8.90396304454791e-02,2.26840639537150e-02,2.11675635737121e-01,-5.57418190113933e-02,-3.08301511148947e-01,1.79592566946527e-01,2.95500590699057e-02,1.33492599978797e-01,-1.28091561015984e-01,-2.26645037002367e-01,1.21140310013932e-01,1.17907966982224e-01,1.33201396255282e-01,1.92900106775222e-02,4.14323491270745e-02,1.39611923204264e-01,9.88894114133810e-02,2.04556036022023e-01,-5.89370480163106e-02,-3.35879428675014e-01,-1.86829347340157e-01,3.19772768955204e-01,4.71207501040054e-02,-2.72526051904939e-02,-1.62951652267048e-01,-1.39840237496361e-01,-7.49329492879446e-02,1.36763309769817e-01,-1.58325424857174e-01,-2.58482643099874e-01,-6.64126856912692e-02,4.56676073290822e-03,5.59322648978789e-02,1.61410569718596e-01,3.67450742519548e-02,1.28788527598690e-02,-5.41584137487184e-02,1.55478456278295e-02,3.53421214498924e-02,-2.69784943668695e-01,7.27808536495814e-02,-1.03784069048351e-01,1.80774621638584e-01,-2.65762881693832e-01,1.35228891066835e-01,3.16175523713856e-02,-5.34486651478698e-02,2.27196970525721e-01,-2.41357139019402e-01,-1.67487587614408e-01,1.02507020125764e-01,-8.16645155780178e-02,-4.43131486113165e-02,1.84893130499717e-01,-2.01780497575368e-02,1.33085800867064e-01,1.26968315442275e-01,1.95202824431474e-01,2.89935701445976e-01,-1.80511111039672e-01,-2.03129161372320e-01,1.94224562107727e-02,3.38601603069448e-02,2.57282023118449e-01,-2.02035446700113e-01
-1.91888305466345e-02,2.36830790113326e-02,-1.93195547758343e-01,1.32942801696986e-01,-8.94183852509580e-02,-4.44858321893538e-02,-6.57011666337276e-02,-3.86675973357138e-02,-2.04497437350672e-01,-1.32238727862567e-02,1.65310098379637e-01,-4.05457790696226e-01,1.43394729795378e-01,-1.63421031442104e-01,-7.03079108012378e-02,-2.14931166422501e-01,-4.91659915881968e-02,2.42687668165166e-01,9.62755956747617e-02,-6.14489420521008e-02,3.08044804724849e-02,-4.64547821133800e-02,-1.97612708105448e-01,8.31793774955711e-02,-3.43431669870035e-01,-2.91169650528111e-01,2.08086274929088e-01,8.69284819476132e-02,-2.06087003763019e-01,3.36841578074752e-02,2.25574198797158e-01,6.70911057598504e-02,-5.62297704934051e-02,1.26420387608367e-01,1.50897911542652e-01,2.42777949009601e-01,2.52818442709232e-01,-2.10089748259123e-01,1.31100220215601e-01,-1.74272258719975e-01,-3.57445598826147e-01,1.52606983440232e-01,-7.78357792685455e-02,-6.97089462065464e-02,-4.92142037873892e-02,1.56176518404446e-01,1.70612917680126e-01,3.73432548096636e-02,7.78610438327766e-02,5.35872082356725e-02,3.23802647590494e-02,-2.66877162163404e-01,-2.56586480168428e-02,-8.95810522668452e-02,4.07655201050066e-01,1.72142699829018e-01,6.64735955139773e-02,8.59033428124201e-02,1.02202820243831e-02,-4.03514223317060e-02,1.51869133528256e-02,2.02154774382650e-01,-5.17914097936974e-02,-7.55088979216314e-02,-7.37248149699662e-02,-7.61535864692480e-02,1.22890523732383e-01,5.94226306680505e-02,-7.16546088059638e-02,-3.20458984619342e-01,7.75637930332629e-02,1.47046902510344e-01,1.13011608265775e-01,-2.40127052278137e-02,2.93236307539425e-01,6.29405530923245e-02,-1.58011396288051e-03,6.36255250933995e-02,1.26508256655961e-01,6.33036781349281e-02,-1.83012349901897e-01,1.91838477486210e-01,9.13518605544234e-03,1.02760535838311e-01,2.64386463498556e-02,1.36581819901446e-01,-2.78810136155762e-01,3.08766359996719e-01,-1.99535857968337e-01,-1.27802058014752e-01,1.51530586105344e-02,-6.52619242820599e-02,2.31616751201634e-02,2.13595172389180e-01,-9.39411424603581e-02,1.64664977215540e-02,-9.69168764429521e-02,-1.73838108630870e-01,-1.86445311207580e-01,-4.17561082756055e-02
-4.21968323664837e-02,3.09426002485069e-02,1.01292698819788e-02,1.47272156815041e-01,-9.33075371177470e-02,1.52495209888014e-01,-3.17988874433214e-01,8.03054103565519e-02,2.01160934298949e-01,1.05923554816824e-01,-4.37840198222803e-02,2.24782452079575e-02,-8.68233912291091e-03,3.25001032010592e-02,-1.04544140199355e-01,1.47561813113021e-02,-1.99159698002926e-01,8.00867522944356e-02,-1.22567823466458e-01,-1.09123177630398e-01,1.48324424173933e-01,7.57555758262060e-05,-5.89009212547556e-02,-1.38045658789239e-01,-7.08635685911753e-02,-3.73581122276110e-02,1.97794017256679e-02,3.79666147676003e-02,1.69402867925780e-01,-1.47201863023944e-02,-8.64225577153278e-02,6.88474268597948e-02,-6.54910079876039e-02,1.88509874531126e-01,2.19928588051575e-02,-2.04742150463785e-01,5.71024685640492e-02,-3.09781876456771e-01,-5.92337275483385e-02,-1.12883542218558e-01,-2.53966485954006e-02,1.91987964108266e-01,-1.08136314149615e-01,-2.45900038005366e-02,-8.81421275326970e-02,-1.36856374134417e-01,2.80721538526159e-03,1.44847289409468e-01,-2.55537561733604e-01,-2.60396257433636e-02,-1.82884650374189e-01,2.97638806974048e-02,-1.00354126768322e-01,-1.78784591746680e-01,1.78453211015819e-02,-2.68650790362401e-01,-1.17785843235036e-02,-3.16345570973540e-01,-1.52282350428407e-01,-1.72489006081806e-01,8.13766386377701e-02,-2.40076458893044e-01,-1.85186839801421e-01,8.40151594099703e-02,-1.36361935093039e-01,-4.17012964949251e-02,1.56909681671564e-01,-3.12280325523150e-02,1.70260923978898e-01,-6.86853410711375e-02,6.40811784009945e-02,-1.67010304494834e-02,-2.21422625603654e-01,-7.28214121132400e-02,1.28808608486365e-01,3.05290731001486e-01,4.19845422615038e-03,8.24148120636971e-02,-4.17565296704387e-02,-9.71289058971106e-02,7.78614494582211e-02,-8.78247252750667e-02,2.59732207408293e-01,-8.06937282296516e-02,7.96139978799608e-02,-1.82366590950195e-01,-1.23761633234851e-01,8.78555766461580e-02,1.13344906869337e-01,1.46096791794953e-01,3.89761585353225e-02,-1.57619659459199e-01,1.77468670068159e-01,-6.44601838413990e-02,4.22959104824777e-02,-1.97202197272784e-01,3.17479030775775e-02,-7.85672141582351e-02,-1.56301692913534e-02,2.22598666183062e-01
2.10474615854520e-01,9.66187619272037e-02,-1.82127638965765e-01,-2.06848058243251e-01,2.03584750984499e-01,2.01441197300323e-02,-2.56974207107829e-01,2.15332567127499e-01,-1.02971457334264e-02,1.57926112421960e-01,1.09886754442832e-01,1.10362056236779e-01,1.11035970099499e-01,-2.08267984597969e-01,-2.53757006217396e-01,-1.09039778215065e-01,5.84608119316365e-02,1.94825432384094e-01,-1.38844202958570e-01,2.81157264633567e-02,1.04812084812864e-01,1.41314548664719e-01,-1.64896592480323e-01,9.67304901743784e-02,-2.66013684027859e-01,8.55351719437613e-02,-3.09987084852182e-01,-3.15621347819286e-01,-2.03505992136100e-01,-3.08654240803972e-01,8.29859902373642e-02,-3.31126065022750e-02,3.55048745332964e-02,2.41661841625794e-01,-2.91771236699324e-02,6.72515474652671e-03,-1.79107789981473e-01,-1.42450909665184e-01,-1.24745630720379e-01,-1.10991128693234e-01,-1.21319728804408e-02,-1.70486207770063e-01,1.67922712641211e-01,-9.13545324890524e-02,-3.17994508119355e-01,3.88680140692819e-02,-2.31838581536773e-01,3.53354598917986e-02,1.76586834494816e-01,-1.34099558259978e-02,-2.94463910374889e-01,-4.48655517779694e-02,1.64495370307666e-01,1.22968226378095e-01,-1.27470192069770e-01,9.15397141093317e-02,1.10289199143901e-01,1.99444410253689e-01,-1.43388312217148e-01,-9.40105004980818e-03,-1.26863733918607e-01,3.18769993929060e-02,4.67732185936799e-02,-2.38008673988237e-02,1.65531502900313e-02,-2.46031053624827e-01,2.91525093049822e-03,-3.06762005624328e-02,-8.25439690364506e-02,-4.76567963253296e-03,-1.04879015510023e-01,1.89723586738713e-01,1.56373987317233e-01,-1.86760511066422e-01,-2.42717710200169e-03,-2.65535061398543e-02,-1.08804529402824e-01,2.58066973506799e-02,7.43992510010752e-02,-5.94613651653950e-02,-2.07306730905814e-01,-2.04712733216197e-01,1.44522015266258e-01,8.86902524408689e-02,-2.86243719812126e-01,-7.22783557484725e-02,1.77252258250037e-01,-6.85621768058835e-02,-1.45869554353331e-01,-8.85546226865319e-02,-2.50666525462208e-02,1.21783857119197e-01,1.40626413025978e-01,-1.49870313013202e-02,2.66147677204277e-01,-1.80005854954006e-01,-1.08478712682196e-01,-1.92152422276968e-01,1.63310752473493e-01,-1.01065750052200e-01
